Number,created_on,resolved_at,Assignment group,mttr_minutes,sla_met,sla_status,sla_threshold_minutes
INC46636493,2025-03-18 09:48:42,2025-03-18 09:50:56,AEDT - Enterprise Tech Spot - Jst,2.2333333333333334,True,SLA Met,3
INC46636462,2025-03-18 09:46:31,2025-03-18 12:22:02,AEDT - Enterprise Tech Spot - Homeoffice,155.51666666666668,False,SLA Breach,3
INC46636406,2025-03-18 09:43:19,2025-03-18 09:43:52,AEDT - Enterprise Tech Spot - Jst,0.55,True,SLA Met,3
INC46636376,2025-03-18 09:41:47,2025-03-18 09:52:22,AEDT - Enterprise Tech Spot - DGTC,10.583333333333334,False,SLA Breach,3
INC46636114,2025-03-18 09:27:58,2025-03-18 09:45:30,AEDT - Enterprise Tech Spot - DGTC,17.533333333333335,False,SLA Breach,3
INC46636083,2025-03-18 09:26:51,2025-03-18 09:33:01,AEDT - Enterprise Tech Spot - Jst,6.166666666666667,False,SLA Breach,3
INC46635716,2025-03-18 09:07:12,2025-03-19 11:35:28,AEDT - Enterprise Tech Spot - DGTC,1588.2666666666667,False,SLA Breach,3
INC46635656,2025-03-18 09:03:45,2025-03-18 09:05:06,AEDT - Enterprise Tech Spot - DGTC,1.35,True,SLA Met,3
INC46635469,2025-03-18 08:57:44,2025-03-18 08:59:26,AEDT - Enterprise Tech Spot - I Street,1.7,True,SLA Met,3
INC46635120,2025-03-18 08:41:06,2025-03-18 08:43:40,AEDT - Enterprise Tech Spot - Jst,2.566666666666667,True,SLA Met,3
INC46635031,2025-03-18 08:36:43,2025-03-18 08:51:32,AEDT - Enterprise Tech Spot - Homeoffice,14.816666666666666,False,SLA Breach,3
INC46634821,2025-03-18 08:26:26,2025-03-18 11:32:28,AEDT - Enterprise Tech Spot - Herndon,186.03333333333333,False,SLA Breach,3
INC46634284,2025-03-18 08:01:34,2025-03-19 05:53:55,AEDT - Enterprise Tech Spot - Jst,1312.35,False,SLA Breach,3
INC46634280,2025-03-18 08:01:06,2025-03-18 08:01:24,AEDT - Enterprise Tech Spot - Jst,0.3,True,SLA Met,3
INC46634063,2025-03-18 07:50:31,2025-03-18 07:53:35,AEDT - Enterprise Tech Spot - DGTC,3.066666666666667,False,SLA Breach,3
INC46633939,2025-03-18 07:43:43,2025-03-18 08:35:02,ADE - Enterprise Tech Spot - IDC Pardhanani,51.31666666666667,False,SLA Breach,3
INC46633902,2025-03-18 07:42:13,2025-03-18 07:42:30,AEDT - Enterprise Tech Spot - Jst,0.2833333333333333,True,SLA Met,3
INC46633733,2025-03-18 07:34:07,2025-03-18 07:40:10,AEDT - Enterprise Tech Spot - Homeoffice,6.05,False,SLA Breach,3
INC46633677,2025-03-18 07:31:11,2025-03-18 07:33:10,AEDT - Enterprise Tech Spot - Homeoffice,1.9833333333333334,True,SLA Met,3
INC46633651,2025-03-18 07:29:30,2025-03-18 07:42:30,AEDT - Enterprise Tech Spot - DGTC,13.0,False,SLA Breach,3
INC46633552,2025-03-18 07:24:09,2025-03-18 08:45:29,AEDT - Enterprise Tech Spot - Jst,81.33333333333333,False,SLA Breach,3
INC46633538,2025-03-18 07:23:24,2025-03-18 07:32:03,AEDT - Enterprise Tech Spot - DGTC,8.65,False,SLA Breach,3
INC46633362,2025-03-18 07:14:27,2025-03-18 07:14:45,AEDT - Enterprise Tech Spot - Jst,0.3,True,SLA Met,3
INC46633340,2025-03-18 07:13:24,2025-03-18 07:17:51,AEDT - Enterprise Tech Spot - DGTC,4.45,False,SLA Breach,3
INC46633272,2025-03-18 07:09:16,2025-03-18 07:09:39,AEDT - Enterprise Tech Spot - DGTC,0.38333333333333336,True,SLA Met,3
INC46633231,2025-03-18 07:06:36,2025-03-18 07:26:59,AEDT - Enterprise Tech Spot - Jst,20.383333333333333,False,SLA Breach,3
INC46633205,2025-03-18 07:04:58,2025-03-18 07:06:34,AEDT - Enterprise Tech Spot - Homeoffice,1.6,True,SLA Met,3
INC46633166,2025-03-18 07:03:47,2025-03-18 07:10:23,AEDT - Enterprise Tech Spot - Jst,6.6,False,SLA Breach,3
INC46633081,2025-03-18 06:59:44,2025-03-18 07:37:18,AEDT - Enterprise Tech Spot - Jst,37.56666666666667,False,SLA Breach,3
INC46633053,2025-03-18 06:57:55,2025-03-18 07:10:01,AEDT - Enterprise Tech Spot - Homeoffice,12.1,False,SLA Breach,3
INC46632977,2025-03-18 06:53:03,2025-03-19 11:36:14,AEDT - Enterprise Tech Spot - DGTC,1723.1833333333334,False,SLA Breach,3
INC46632734,2025-03-18 06:40:46,2025-03-18 06:42:46,AEDT - Enterprise Tech Spot - I Street,2.0,True,SLA Met,3
INC46632388,2025-03-18 06:15:56,2025-03-18 06:18:05,AEDT - Enterprise Tech Spot - DGTC,2.15,True,SLA Met,3
INC46632343,2025-03-18 06:13:31,2025-03-18 06:15:24,AEDT - Enterprise Tech Spot - Homeoffice,1.8833333333333333,True,SLA Met,3
INC46630930,2025-03-18 04:08:41,2025-03-18 04:16:54,ADE - Enterprise Tech Spot - IDC RMZ,8.216666666666667,False,SLA Breach,3
INC46630900,2025-03-18 04:03:00,2025-03-18 04:11:43,ADE - Enterprise Tech Spot - IDC Building 10,8.716666666666667,False,SLA Breach,3
INC46630768,2025-03-18 03:40:27,2025-03-18 03:47:13,ADE - Enterprise Tech Spot - IDC RMZ,6.766666666666667,False,SLA Breach,3
INC46630645,2025-03-18 03:18:31,2025-03-18 04:16:32,ADE - Enterprise Tech Spot - IDC RMZ,58.016666666666666,False,SLA Breach,3
INC46630423,2025-03-18 02:44:34,2025-03-18 02:48:57,ADE - Enterprise Tech Spot - IDC Building 11,4.383333333333334,False,SLA Breach,3
INC46630342,2025-03-18 02:29:25,2025-03-18 02:34:13,ADE - Enterprise Tech Spot - IDC RMZ,4.8,False,SLA Breach,3
INC46630236,2025-03-18 02:06:38,2025-03-18 04:26:00,ADE - Enterprise Tech Spot - IDC Building 10,139.36666666666667,False,SLA Breach,3
INC46630057,2025-03-18 01:40:57,2025-03-18 01:53:53,ADE - Enterprise Tech Spot - IDC RMZ,12.933333333333334,False,SLA Breach,3
INC46629746,2025-03-18 01:06:55,2025-03-18 03:54:10,ADE - Enterprise Tech Spot - IDC RMZ,167.25,False,SLA Breach,3
INC46629660,2025-03-18 00:59:14,2025-03-18 04:05:21,ADE - Enterprise Tech Spot - IDC Building 10,186.11666666666667,False,SLA Breach,3
INC46629054,2025-03-17 23:39:25,2025-03-18 02:08:18,ADE - Enterprise Tech Spot - IDC RMZ,148.88333333333333,False,SLA Breach,3
INC46628996,2025-03-17 23:29:14,2025-03-18 04:28:00,ADE - Enterprise Tech Spot - IDC Pardhanani,298.76666666666665,False,SLA Breach,3
INC46628754,2025-03-17 23:04:36,2025-03-18 02:20:40,ADE - Enterprise Tech Spot - IDC Pardhanani,196.06666666666666,False,SLA Breach,3
INC46628459,2025-03-17 22:21:06,2025-03-17 22:24:10,ADE - Enterprise Tech Spot - IDC RMZ,3.066666666666667,False,SLA Breach,3
INC46628160,2025-03-17 21:45:28,2025-03-18 00:04:43,ADE - Enterprise Tech Spot - IDC RMZ,139.25,False,SLA Breach,3
INC46628148,2025-03-17 21:43:29,2025-03-17 21:45:07,ADE - Enterprise Tech Spot - IDC Building 10,1.6333333333333333,True,SLA Met,3
INC46628145,2025-03-17 21:43:11,2025-03-17 21:47:15,ADE - Enterprise Tech Spot - IDC Building 11,4.066666666666666,False,SLA Breach,3
INC46628060,2025-03-17 21:31:22,2025-03-17 21:35:06,ADE - Enterprise Tech Spot - IDC Pardhanani,3.7333333333333334,False,SLA Breach,3
INC46628054,2025-03-17 21:30:05,2025-03-17 23:51:59,ADE - Enterprise Tech Spot - IDC RMZ,141.9,False,SLA Breach,3
INC46628051,2025-03-17 21:29:43,2025-03-17 21:32:04,ADE - Enterprise Tech Spot - IDC Building 11,2.35,True,SLA Met,3
INC46627139,2025-03-17 20:08:56,2025-03-17 20:50:08,ADE - Enterprise Tech Spot - IDC Building 10,41.2,False,SLA Breach,3
INC46627120,2025-03-17 20:05:30,2025-03-17 20:45:44,ADE - Enterprise Tech Spot - IDC Building 10,40.233333333333334,False,SLA Breach,3
INC46625178,2025-03-17 16:19:56,2025-03-17 16:23:54,AEDT - Enterprise Tech Spot - Los Angeles,3.966666666666667,False,SLA Breach,3
INC46625162,2025-03-17 16:18:24,2025-03-17 16:20:54,AEDT - Enterprise Tech Spot - Sunnyvale,2.5,True,SLA Met,3
INC46624956,2025-03-17 15:57:51,2025-03-17 16:04:47,AEDT - Enterprise Tech Spot - Sunnyvale,6.933333333333334,False,SLA Breach,3
INC46624866,2025-03-17 15:47:21,2025-03-17 15:50:05,AEDT - Enterprise Tech Spot - Sunnyvale,2.7333333333333334,True,SLA Met,3
INC46624811,2025-03-17 15:42:52,2025-03-17 15:47:17,AEDT - Enterprise Tech Spot - Sunnyvale,4.416666666666667,False,SLA Breach,3
INC46624168,2025-03-17 14:52:50,2025-03-17 14:53:29,AEDT - Enterprise Tech Spot - Sam's Club,0.65,True,SLA Met,3
INC46624154,2025-03-17 14:51:48,2025-03-17 14:52:35,AEDT - Enterprise Tech Spot - Hoboken,0.7833333333333333,True,SLA Met,3
INC46624074,2025-03-17 14:46:40,2025-03-17 14:49:16,AEDT - Enterprise Tech Spot - Sunnyvale,2.6,True,SLA Met,3
INC46623935,2025-03-17 14:36:30,2025-03-17 14:49:31,AEDT - Enterprise Tech Spot - Sunnyvale,13.016666666666667,False,SLA Breach,3
INC46623893,2025-03-17 14:33:05,2025-03-17 14:36:28,AEDT - Enterprise Tech Spot - Seattle,3.3833333333333333,False,SLA Breach,3
INC46623884,2025-03-17 14:32:17,2025-03-17 14:39:06,AEDT - Enterprise Tech Spot - Sunnyvale,6.816666666666666,False,SLA Breach,3
INC46623844,2025-03-17 14:28:47,2025-03-17 14:35:32,AEDT - Enterprise Tech Spot - Sam's Club,6.75,False,SLA Breach,3
INC46623716,2025-03-17 14:23:39,2025-03-17 14:26:51,ADE - Enterprise Tech Spot - IDC Pardhanani,3.2,False,SLA Breach,3
INC46623385,2025-03-17 14:08:33,2025-03-17 14:19:45,AEDT - Enterprise Tech Spot - DGTC,11.2,False,SLA Breach,3
INC46623228,2025-03-17 14:02:37,2025-03-17 14:48:24,AEDT - Enterprise Tech Spot - DGTC,45.78333333333333,False,SLA Breach,3
INC46622916,2025-03-17 13:49:52,2025-03-17 13:51:49,AEDT - Enterprise Tech Spot - Sunnyvale,1.95,True,SLA Met,3
INC46622797,2025-03-17 13:42:32,2025-03-17 13:49:19,AEDT - Enterprise Tech Spot - Seattle,6.783333333333333,False,SLA Breach,3
INC46622381,2025-03-17 13:16:05,2025-03-17 13:24:34,AEDT - Enterprise Tech Spot - Homeoffice,8.483333333333333,False,SLA Breach,3
INC46622339,2025-03-17 13:14:07,2025-03-17 13:16:18,AEDT - Enterprise Tech Spot - DGTC,2.183333333333333,True,SLA Met,3
INC46622229,2025-03-17 13:05:52,2025-03-17 13:13:55,AEDT - Enterprise Tech Spot - Jst,8.05,False,SLA Breach,3
INC46622052,2025-03-17 12:56:48,2025-03-17 12:58:38,AEDT - Enterprise Tech Spot - San Bruno,1.8333333333333333,True,SLA Met,3
INC46622042,2025-03-17 12:56:17,2025-03-17 12:59:20,AEDT - Enterprise Tech Spot - Sunnyvale,3.05,False,SLA Breach,3
INC46622032,2025-03-17 12:55:39,2025-03-17 13:03:47,AEDT - Enterprise Tech Spot - Sunnyvale,8.133333333333333,False,SLA Breach,3
INC46621692,2025-03-17 12:36:25,2025-03-17 12:40:44,AEDT - Enterprise Tech Spot - Los Angeles,4.316666666666666,False,SLA Breach,3
INC46621501,2025-03-17 12:24:51,2025-03-17 12:25:48,AEDT - Enterprise Tech Spot - Los Angeles,0.95,True,SLA Met,3
INC46621429,2025-03-17 12:21:31,2025-03-17 12:25:24,AEDT - Enterprise Tech Spot - San Bruno,3.8833333333333333,False,SLA Breach,3
INC46621053,2025-03-17 12:01:42,2025-03-17 12:16:42,AEDT - Enterprise Tech Spot - Homeoffice,15.0,False,SLA Breach,3
INC46620836,2025-03-17 11:51:31,2025-03-17 12:01:41,AEDT - Enterprise Tech Spot - Sunnyvale,10.166666666666666,False,SLA Breach,3
INC46620661,2025-03-17 11:41:49,2025-03-17 11:45:35,AEDT - Enterprise Tech Spot - Homeoffice,3.7666666666666666,False,SLA Breach,3
INC46620583,2025-03-17 11:36:55,2025-03-17 13:16:51,AEDT - Enterprise Tech Spot - Jst,99.93333333333334,False,SLA Breach,3
INC46620537,2025-03-17 11:34:08,2025-03-17 11:42:13,AEDT - Enterprise Tech Spot - Homeoffice,8.083333333333334,False,SLA Breach,3
INC46620239,2025-03-17 11:19:08,2025-03-17 13:12:41,AEDT - Enterprise Tech Spot - Jst,113.55,False,SLA Breach,3
INC46620176,2025-03-17 11:15:21,2025-03-17 11:15:37,AEDT - Enterprise Tech Spot - Homeoffice,0.26666666666666666,True,SLA Met,3
INC46620175,2025-03-17 11:15:19,2025-03-17 11:18:33,AEDT - Enterprise Tech Spot - Sunnyvale,3.2333333333333334,False,SLA Breach,3
INC46619486,2025-03-17 10:50:00,2025-03-17 11:12:21,AEDT - Enterprise Tech Spot - Sunnyvale,22.35,False,SLA Breach,3
INC46619483,2025-03-17 10:49:43,2025-03-17 10:52:32,AEDT - Enterprise Tech Spot - San Bruno,2.816666666666667,True,SLA Met,3
INC46619339,2025-03-17 10:40:43,2025-03-17 11:04:16,AEDT - Enterprise Tech Spot - DGTC,23.55,False,SLA Breach,3
INC46618984,2025-03-17 10:20:40,2025-03-17 10:24:43,AEDT - Enterprise Tech Spot - Seattle,4.05,False,SLA Breach,3
INC46618693,2025-03-17 10:04:06,2025-03-17 10:09:27,AEDT - Enterprise Tech Spot - Homeoffice,5.35,False,SLA Breach,3
INC46618260,2025-03-17 09:40:29,2025-03-17 09:43:01,AEDT - Enterprise Tech Spot - DGTC,2.533333333333333,True,SLA Met,3
INC46618155,2025-03-17 09:35:25,2025-03-17 09:47:09,AEDT - Enterprise Tech Spot - Sunnyvale,11.733333333333333,False,SLA Breach,3
INC46618105,2025-03-17 09:33:31,2025-03-17 09:37:32,AEDT - Enterprise Tech Spot - San Bruno,4.016666666666667,False,SLA Breach,3
INC46617706,2025-03-17 09:13:30,2025-03-17 09:13:49,AEDT - Enterprise Tech Spot - Herndon,0.31666666666666665,True,SLA Met,3
INC46617549,2025-03-17 09:05:13,2025-03-17 10:38:12,AEDT - Enterprise Tech Spot - DGTC,92.98333333333333,False,SLA Breach,3
INC46617503,2025-03-17 09:03:21,2025-03-17 09:17:20,AEDT - Enterprise Tech Spot - DGTC,13.983333333333333,False,SLA Breach,3
INC46617126,2025-03-17 08:43:17,2025-03-17 09:01:24,AEDT - Enterprise Tech Spot - Jst,18.116666666666667,False,SLA Breach,3
INC46617112,2025-03-17 08:42:29,2025-03-17 08:45:46,AEDT - Enterprise Tech Spot - Homeoffice,3.283333333333333,False,SLA Breach,3
INC46616802,2025-03-17 08:25:06,2025-03-17 08:25:57,AEDT - Enterprise Tech Spot - DGTC,0.85,True,SLA Met,3
INC46616699,2025-03-17 08:20:59,2025-03-19 12:41:43,AEDT - Enterprise Tech Spot - Homeoffice,3140.733333333333,False,SLA Breach,3
INC46616547,2025-03-17 08:12:59,2025-03-17 08:13:46,AEDT - Enterprise Tech Spot - Homeoffice,0.7833333333333333,True,SLA Met,3
INC46616487,2025-03-17 08:09:26,2025-03-17 08:11:00,ADE - Enterprise Tech Spot - IDC RMZ,1.5666666666666667,True,SLA Met,3
INC46616294,2025-03-17 08:01:12,2025-03-17 08:16:22,AEDT - Enterprise Tech Spot - Jst,15.166666666666666,False,SLA Breach,3
INC46616032,2025-03-17 07:48:32,2025-03-17 07:51:38,AEDT - Enterprise Tech Spot - Hoboken,3.1,False,SLA Breach,3
INC46616030,2025-03-17 07:48:23,2025-03-17 07:59:14,AEDT - Enterprise Tech Spot - DGTC,10.85,False,SLA Breach,3
INC46615873,2025-03-17 07:38:53,2025-03-18 05:55:50,AEDT - Enterprise Tech Spot - DGTC,1336.95,False,SLA Breach,3
INC46615399,2025-03-17 07:14:41,2025-03-17 07:19:16,AEDT - Enterprise Tech Spot - Jst,4.583333333333333,False,SLA Breach,3
INC46615332,2025-03-17 07:11:33,2025-03-17 07:25:10,AEDT - Enterprise Tech Spot - Homeoffice,13.616666666666667,False,SLA Breach,3
INC46615217,2025-03-17 07:05:06,2025-03-17 07:11:30,AEDT - Enterprise Tech Spot - DGTC,6.4,False,SLA Breach,3
INC46615212,2025-03-17 07:04:43,2025-03-17 07:07:36,AEDT - Enterprise Tech Spot - Homeoffice,2.8833333333333333,True,SLA Met,3
INC46615170,2025-03-17 07:02:44,2025-03-17 07:08:20,AEDT - Enterprise Tech Spot - DGTC,5.6,False,SLA Breach,3
INC46615139,2025-03-17 07:01:09,2025-03-17 07:04:46,AEDT - Enterprise Tech Spot - Jst,3.6166666666666667,False,SLA Breach,3
INC46615086,2025-03-17 06:58:20,2025-03-17 07:00:33,AEDT - Enterprise Tech Spot - Jst,2.216666666666667,True,SLA Met,3
INC46615074,2025-03-17 06:57:43,2025-03-17 06:59:47,AEDT - Enterprise Tech Spot - DGTC,2.066666666666667,True,SLA Met,3
INC46615067,2025-03-17 06:57:13,2025-03-17 06:58:59,AEDT - Enterprise Tech Spot - Homeoffice,1.7666666666666666,True,SLA Met,3
INC46615014,2025-03-17 06:53:57,2025-03-17 06:54:13,AEDT - Enterprise Tech Spot - Jst,0.26666666666666666,True,SLA Met,3
INC46614696,2025-03-17 06:36:45,2025-03-17 06:39:06,AEDT - Enterprise Tech Spot - Homeoffice,2.35,True,SLA Met,3
INC46614622,2025-03-17 06:31:57,2025-03-17 06:49:23,AEDT - Enterprise Tech Spot - DGTC,17.433333333333334,False,SLA Breach,3
INC46614364,2025-03-17 06:14:20,2025-03-17 06:15:15,AEDT - Enterprise Tech Spot - Homeoffice,0.9166666666666666,True,SLA Met,3
INC46614242,2025-03-17 06:08:13,2025-03-17 10:34:17,AEDT - Enterprise Tech Spot - DGTC,266.06666666666666,False,SLA Breach,3
INC46614212,2025-03-17 06:06:37,2025-03-17 10:54:16,AEDT - Enterprise Tech Spot - Hoboken,287.65,False,SLA Breach,3
INC46613450,2025-03-17 05:03:51,2025-03-17 06:32:14,ADE - Enterprise Tech Spot - IDC Pardhanani,88.38333333333334,False,SLA Breach,3
INC46612605,2025-03-17 03:07:18,2025-03-17 03:23:24,ADE - Enterprise Tech Spot - IDC Pardhanani,16.1,False,SLA Breach,3
INC46612503,2025-03-17 02:51:55,2025-03-17 03:20:42,ADE - Enterprise Tech Spot - IDC RMZ,28.783333333333335,False,SLA Breach,3
INC46612391,2025-03-17 02:28:09,2025-03-17 02:43:08,ADE - Enterprise Tech Spot - IDC RMZ,14.983333333333333,False,SLA Breach,3
INC46611567,2025-03-17 01:39:05,2025-03-17 02:21:37,ADE - Enterprise Tech Spot - IDC Pardhanani,42.53333333333333,False,SLA Breach,3
INC46611094,2025-03-17 00:36:38,2025-03-17 02:28:29,ADE - Enterprise Tech Spot - IDC Pardhanani,111.85,False,SLA Breach,3
INC46611049,2025-03-17 00:32:40,2025-03-17 00:35:49,ADE - Enterprise Tech Spot - IDC Building 10,3.15,False,SLA Breach,3
INC46610916,2025-03-17 00:19:20,2025-03-17 02:33:00,ADE - Enterprise Tech Spot - IDC Pardhanani,133.66666666666666,False,SLA Breach,3
INC46610705,2025-03-16 23:52:37,2025-03-17 03:41:42,ADE - Enterprise Tech Spot - IDC Building 11,229.08333333333334,False,SLA Breach,3
INC46610043,2025-03-16 22:20:20,2025-03-16 23:34:45,ADE - Enterprise Tech Spot - IDC RMZ,74.41666666666667,False,SLA Breach,3
INC46610028,2025-03-16 22:17:19,2025-03-16 22:19:07,ADE - Enterprise Tech Spot - IDC Building 10,1.8,True,SLA Met,3
INC46610017,2025-03-16 22:15:39,2025-03-16 22:43:54,ADE - Enterprise Tech Spot - IDC Pardhanani,28.25,False,SLA Breach,3
INC46610004,2025-03-16 22:12:25,2025-03-16 22:19:05,ADE - Enterprise Tech Spot - IDC Pardhanani,6.666666666666667,False,SLA Breach,3
INC46609962,2025-03-16 22:04:33,2025-03-17 00:48:30,ADE - Enterprise Tech Spot - IDC Building 11,163.95,False,SLA Breach,3
INC46609840,2025-03-16 21:47:10,2025-03-16 21:49:13,ADE - Enterprise Tech Spot - IDC Building 11,2.05,True,SLA Met,3
INC46609749,2025-03-16 21:35:21,2025-03-16 22:37:51,ADE - Enterprise Tech Spot - IDC Pardhanani,62.5,False,SLA Breach,3
INC46609642,2025-03-16 21:15:21,2025-03-16 21:16:10,ADE - Enterprise Tech Spot - IDC Building 10,0.8166666666666667,True,SLA Met,3
INC46609578,2025-03-16 21:01:56,2025-03-16 21:06:26,ADE - Enterprise Tech Spot - IDC Building 11,4.5,False,SLA Breach,3
INC46609502,2025-03-16 20:48:40,2025-03-16 22:50:14,ADE - Enterprise Tech Spot - IDC RMZ,121.56666666666666,False,SLA Breach,3
INC46609327,2025-03-16 20:22:09,2025-03-17 02:05:54,ADE - Enterprise Tech Spot - IDC Pardhanani,343.75,False,SLA Breach,3
INC46587314,2025-03-15 03:29:30,2025-03-16 20:57:39,ADE - Enterprise Tech Spot - IDC RMZ,2488.15,False,SLA Breach,3
INC46583089,2025-03-14 16:30:47,2025-03-14 16:38:26,AEDT - Enterprise Tech Spot - Sunnyvale,7.65,False,SLA Breach,3
INC46581538,2025-03-14 14:18:16,2025-03-14 14:28:07,AEDT - Enterprise Tech Spot - Sunnyvale,9.85,False,SLA Breach,3
INC46581507,2025-03-14 14:16:47,2025-03-14 14:26:05,AEDT - Enterprise Tech Spot - Sunnyvale,9.3,False,SLA Breach,3
INC46580948,2025-03-14 13:42:59,2025-03-14 13:45:21,AEDT - Enterprise Tech Spot - San Bruno,2.3666666666666667,True,SLA Met,3
INC46580600,2025-03-14 13:26:50,2025-03-14 13:34:59,AEDT - Enterprise Tech Spot - Sunnyvale,8.15,False,SLA Breach,3
INC46580529,2025-03-14 13:21:16,2025-03-14 13:24:49,AEDT - Enterprise Tech Spot - Sunnyvale,3.55,False,SLA Breach,3
INC46580480,2025-03-14 13:18:20,2025-03-14 14:17:45,AEDT - Enterprise Tech Spot - Homeoffice,59.416666666666664,False,SLA Breach,3
INC46579029,2025-03-14 12:01:51,2025-03-14 14:31:53,AEDT - Enterprise Tech Spot - DGTC,150.03333333333333,False,SLA Breach,3
INC46578260,2025-03-14 11:24:06,2025-03-14 11:40:49,AEDT - Enterprise Tech Spot - Hoboken,16.716666666666665,False,SLA Breach,3
INC46577955,2025-03-14 11:08:55,2025-03-14 12:01:01,AEDT - Enterprise Tech Spot - DGTC,52.1,False,SLA Breach,3
INC46577619,2025-03-14 10:52:08,2025-03-14 11:14:28,AEDT - Enterprise Tech Spot - Jst,22.333333333333332,False,SLA Breach,3
INC46577612,2025-03-14 10:51:44,2025-03-14 10:56:25,AEDT - Enterprise Tech Spot - Homeoffice,4.683333333333334,False,SLA Breach,3
INC46577594,2025-03-14 10:51:04,2025-03-14 11:00:16,AEDT - Enterprise Tech Spot - DGTC,9.2,False,SLA Breach,3
INC46577263,2025-03-14 10:34:35,2025-03-14 10:40:55,AEDT - Enterprise Tech Spot - DGTC,6.333333333333333,False,SLA Breach,3
INC46577088,2025-03-14 10:25:09,2025-03-14 10:27:25,AEDT - Enterprise Tech Spot - Sunnyvale,2.2666666666666666,True,SLA Met,3
INC46576860,2025-03-14 10:13:47,2025-03-14 10:17:08,AEDT - Enterprise Tech Spot - Sunnyvale,3.35,False,SLA Breach,3
INC46576770,2025-03-14 10:08:48,2025-03-14 12:01:48,ADE - Enterprise Tech Spot - IDC RMZ,113.0,False,SLA Breach,3
INC46576424,2025-03-14 09:50:21,2025-03-14 09:53:20,AEDT - Enterprise Tech Spot - Jst,2.9833333333333334,True,SLA Met,3
INC46575841,2025-03-14 09:17:10,2025-03-14 09:17:36,AEDT - Enterprise Tech Spot - Hoboken,0.43333333333333335,True,SLA Met,3
INC46575686,2025-03-14 09:09:00,2025-03-14 09:12:00,AEDT - Enterprise Tech Spot - Sunnyvale,3.0,True,SLA Met,3
INC46575220,2025-03-14 08:41:55,2025-03-14 09:07:07,AEDT - Enterprise Tech Spot - Hoboken,25.2,False,SLA Breach,3
INC46574974,2025-03-14 08:29:11,2025-03-14 08:46:19,AEDT - Enterprise Tech Spot - Homeoffice,17.133333333333333,False,SLA Breach,3
INC46574243,2025-03-14 07:53:41,2025-03-14 07:54:51,AEDT - Enterprise Tech Spot - Homeoffice,1.1666666666666667,True,SLA Met,3
INC46574152,2025-03-14 07:48:28,2025-03-14 07:55:32,AEDT - Enterprise Tech Spot - Homeoffice,7.066666666666666,False,SLA Breach,3
INC46574055,2025-03-14 07:43:02,2025-03-14 07:43:20,AEDT - Enterprise Tech Spot - Herndon,0.3,True,SLA Met,3
INC46573889,2025-03-14 07:34:54,2025-03-14 07:35:19,AEDT - Enterprise Tech Spot - Jst,0.4166666666666667,True,SLA Met,3
INC46573843,2025-03-14 07:32:34,2025-03-14 07:32:48,AEDT - Enterprise Tech Spot - Homeoffice,0.23333333333333334,True,SLA Met,3
INC46573739,2025-03-14 07:27:23,2025-03-14 07:27:46,AEDT - Enterprise Tech Spot - Homeoffice,0.38333333333333336,True,SLA Met,3
INC46572493,2025-03-14 07:08:06,2025-03-14 07:08:18,AEDT - Enterprise Tech Spot - Homeoffice,0.2,True,SLA Met,3
INC46572091,2025-03-14 07:01:12,2025-03-14 07:02:46,AEDT - Enterprise Tech Spot - Homeoffice,1.5666666666666667,True,SLA Met,3
INC46571784,2025-03-14 06:53:18,2025-03-14 06:53:33,AEDT - Enterprise Tech Spot - Jst,0.25,True,SLA Met,3
INC46571629,2025-03-14 06:44:26,2025-03-17 07:24:52,AEDT - Enterprise Tech Spot - DGTC,4360.433333333333,False,SLA Breach,3
INC46571614,2025-03-14 06:43:06,2025-03-14 06:59:11,AEDT - Enterprise Tech Spot - Jst,16.083333333333332,False,SLA Breach,3
INC46571528,2025-03-14 06:37:04,2025-03-14 06:42:16,AEDT - Enterprise Tech Spot - Jst,5.2,False,SLA Breach,3
INC46571229,2025-03-14 06:16:23,2025-03-14 06:20:45,AEDT - Enterprise Tech Spot - DGTC,4.366666666666666,False,SLA Breach,3
INC46569351,2025-03-14 02:24:55,2025-03-14 03:32:05,ADE - Enterprise Tech Spot - IDC RMZ,67.16666666666667,False,SLA Breach,3
INC46567984,2025-03-13 23:41:19,2025-03-14 02:12:44,ADE - Enterprise Tech Spot - IDC RMZ,151.41666666666666,False,SLA Breach,3
INC46567661,2025-03-13 22:48:23,2025-03-14 02:15:22,ADE - Enterprise Tech Spot - IDC Building 10,206.98333333333332,False,SLA Breach,3
INC46567640,2025-03-13 22:44:41,2025-03-14 01:15:12,ADE - Enterprise Tech Spot - IDC Building 11,150.51666666666668,False,SLA Breach,3
INC46567576,2025-03-13 22:35:38,2025-03-13 22:49:48,ADE - Enterprise Tech Spot - IDC RMZ,14.166666666666666,False,SLA Breach,3
INC46567572,2025-03-13 22:35:10,2025-03-13 23:23:22,ADE - Enterprise Tech Spot - IDC RMZ,48.2,False,SLA Breach,3
INC46567538,2025-03-13 22:29:10,2025-03-13 22:39:29,ADE - Enterprise Tech Spot - IDC RMZ,10.316666666666666,False,SLA Breach,3
INC46567456,2025-03-13 22:12:31,2025-03-13 23:11:40,ADE - Enterprise Tech Spot - IDC Pardhanani,59.15,False,SLA Breach,3
INC46567091,2025-03-13 21:24:06,2025-03-13 23:17:39,ADE - Enterprise Tech Spot - IDC Pardhanani,113.55,False,SLA Breach,3
